customer_id,customer_code,first_name,last_name,gender,email,phone,city,state,country,postal_code,birth_date,signup_at,segment,is_active,opted_in_marketing
156,CUST-00156,Aanya,Sharma,Female,aanya.sharma.cust-00156@example.com,+91-6229034944,Mumbai,MH,India,996910,1993-10-10,2024-05-18 13:24:49,Standard,True,True
157,CUST-00157,Aanya,Chopra,Other,aanya.chopra.cust-00157@example.com,+91-7417154544,Lucknow,UP,India,752074,1986-10-21,2025-01-29 00:32:28,Standard,True,True
158,CUST-00158,Aaradhya,Ghosh,Other,aaradhya.ghosh.cust-00158@example.com,+91-6099353875,Chennai,TN,India,517248,1986-12-06,2023-01-31 06:08:44,Standard,True,True
159,CUST-00159,Aadhya,Agarwal,Female,aadhya.agarwal.cust-00159@example.com,+91-9353465549,Indore,MP,India,273816,2001-08-09,2023-06-23 18:43:51,Standard,False,True
160,CUST-00160,Navya,Mishra,Other,navya.mishra.cust-00160@example.com,+91-9223569725,Coimbatore,TN,India,600743,1976-03-06,2024-07-17 20:54:13,Standard,True,True
161,CUST-00161,Isha,Pillai,Male,isha.pillai.cust-00161@example.com,+91-6129666676,Hyderabad,TS,India,683003,1963-05-21,2024-04-22 16:57:27,Standard,True,False
162,CUST-00162,Pari,Chopra,Female,pari.chopra.cust-00162@example.com,+91-8168942104,Gurugram,HR,India,357532,2000-11-25,2024-01-07 23:25:45,Standard,True,True
163,CUST-00163,Om,Sharma,Female,om.sharma.cust-00163@example.com,+91-8230982150,Delhi,DL,India,200167,1982-12-12,2023-03-31 23:36:24,Standard,False,True
164,CUST-00164,Ayaan,Gupta,Other,ayaan.gupta.cust-00164@example.com,+91-7723046184,Lucknow,UP,India,241173,1972-04-21,2024-01-10 04:20:37,Platinum,True,True
165,CUST-00165,Nisha,Reddy,Female,nisha.reddy.cust-00165@example.com,+91-8564208737,Noida,UP,India,821811,1981-01-14,2025-05-31 08:35:59,Standard,True,False
166,CUST-00166,Aaradhya,Nair,Female,aaradhya.nair.cust-00166@example.com,+91-7470120455,Jaipur,RJ,India,325579,1970-05-25,2023-05-03 08:16:32,Platinum,True,False
167,CUST-00167,Sara,Singh,Other,sara.singh.cust-00167@example.com,+91-7216674676,Howrah,WB,India,316979,1974-12-18,2023-05-14 01:23:31,Standard,True,True
168,CUST-00168,Shivansh,Khan,Male,shivansh.khan.cust-00168@example.com,+91-6590277167,Bhopal,MP,India,999358,1965-09-06,2025-01-24 23:02:15,Gold,False,True
169,CUST-00169,Navya,Roy,Other,navya.roy.cust-00169@example.com,+91-6375628900,Bengaluru,KA,India,275354,1974-01-29,2023-04-18 12:25:46,Platinum,True,True
170,CUST-00170,Vihaan,Malhotra,Female,vihaan.malhotra.cust-00170@example.com,+91-6631779717,Delhi,DL,India,760880,1988-05-09,2025-04-07 12:43:31,Premium,True,False
171,CUST-00171,Reyansh,Roy,Female,reyansh.roy.cust-00171@example.com,+91-7883755037,Bhopal,MP,India,405548,2002-06-12,2023-07-15 08:41:30,Gold,True,False
172,CUST-00172,Navya,Chopra,Male,navya.chopra.cust-00172@example.com,+91-9272614933,Bengaluru,KA,India,260917,1995-04-01,2023-07-19 10:46:50,Standard,True,True
173,CUST-00173,Dev,Pillai,Male,dev.pillai.cust-00173@example.com,+91-8708086978,Surat,GJ,India,686693,1975-07-31,2025-01-08 07:48:40,Platinum,True,True
174,CUST-00174,Sara,Das,Other,sara.das.cust-00174@example.com,+91-7722698485,Kolkata,WB,India,328851,1979-07-01,2025-05-04 02:09:49,Standard,True,True
175,CUST-00175,Rudra,Mehta,Male,rudra.mehta.cust-00175@example.com,+91-6846081062,Ahmedabad,GJ,India,520438,1965-01-28,2023-09-14 12:22:45,Standard,True,True
176,CUST-00176,Aditya,Chopra,Female,aditya.chopra.cust-00176@example.com,+91-9983863840,Jaipur,RJ,India,900439,1994-10-08,2024-02-16 18:01:38,Premium,True,False
177,CUST-00177,Shivansh,Nair,Male,shivansh.nair.cust-00177@example.com,+91-7989334721,Indore,MP,India,942294,1975-08-04,2025-03-30 17:06:16,Standard,True,True
178,CUST-00178,Aarav,Agarwal,Other,aarav.agarwal.cust-00178@example.com,+91-8025909479,Jaipur,RJ,India,381826,1992-02-15,2025-07-31 07:27:37,Gold,True,False
179,CUST-00179,Anvi,Mehta,Other,anvi.mehta.cust-00179@example.com,+91-9533555439,Chennai,TN,India,673993,2002-08-08,2024-10-19 07:43:32,Platinum,True,False
180,CUST-00180,Aditya,Agarwal,Female,aditya.agarwal.cust-00180@example.com,+91-9648408588,Chennai,TN,India,212880,2003-09-03,2023-11-26 00:24:33,Standard,True,False
181,CUST-00181,Arjun,Reddy,Other,arjun.reddy.cust-00181@example.com,+91-8613861207,Indore,MP,India,919346,1989-10-04,2025-04-17 18:24:55,Standard,False,True
182,CUST-00182,Ayaan,Jain,Other,ayaan.jain.cust-00182@example.com,+91-6650618091,Indore,MP,India,549147,1964-01-31,2023-11-09 11:27:18,Platinum,True,True
183,CUST-00183,Ayaan,Das,Other,ayaan.das.cust-00183@example.com,+91-6283268424,Mumbai,MH,India,199688,1993-06-22,2024-04-29 05:37:32,Standard,True,False
184,CUST-00184,Reyansh,Mishra,Male,reyansh.mishra.cust-00184@example.com,+91-7368222394,Secunderabad,TS,India,978141,1970-04-13,2024-09-11 19:30:39,Gold,True,False
185,CUST-00185,Aaradhya,Gupta,Female,aaradhya.gupta.cust-00185@example.com,+91-6552314913,Secunderabad,TS,India,399556,2003-08-03,2024-08-03 02:07:31,Standard,True,True
186,CUST-00186,Isha,Sharma,Female,isha.sharma.cust-00186@example.com,+91-8364525777,Kolkata,WB,India,528341,1987-05-28,2024-11-11 13:33:17,Standard,True,True
187,CUST-00187,Arjun,Sharma,Other,arjun.sharma.cust-00187@example.com,+91-9996930848,Surat,GJ,India,527881,2002-05-09,2025-03-15 00:37:33,Gold,True,False
188,CUST-00188,Om,Chopra,Other,om.chopra.cust-00188@example.com,+91-9392827229,Surat,GJ,India,831453,1973-02-11,2024-12-02 08:37:24,Gold,True,False
189,CUST-00189,Aditya,Reddy,Other,aditya.reddy.cust-00189@example.com,+91-7677005184,Surat,GJ,India,691846,1983-08-16,2023-07-07 23:21:48,Standard,True,True
190,CUST-00190,Pari,Malhotra,Male,pari.malhotra.cust-00190@example.com,+91-7577908272,Chennai,TN,India,691365,1966-12-01,2024-01-21 02:35:28,Gold,True,False
191,CUST-00191,Sai,Kapoor,Other,sai.kapoor.cust-00191@example.com,+91-6392603029,Ahmedabad,GJ,India,124286,1974-06-15,2023-12-16 01:19:26,Gold,False,True
192,CUST-00192,Nisha,Pillai,Female,nisha.pillai.cust-00192@example.com,+91-9413797723,Indore,MP,India,942579,1972-10-20,2023-04-10 11:03:30,Standard,True,True
193,CUST-00193,Avni,Singh,Other,avni.singh.cust-00193@example.com,+91-6621038862,Delhi,DL,India,981172,1968-08-21,2024-06-09 04:44:36,Standard,True,False
194,CUST-00194,Nisha,Mehta,Female,nisha.mehta.cust-00194@example.com,+91-6865086376,Mumbai,MH,India,249864,1968-10-06,2023-02-02 16:12:50,Standard,True,False
195,CUST-00195,Ananya,Sharma,Female,ananya.sharma.cust-00195@example.com,+91-9806356512,Mumbai,MH,India,563688,1982-10-03,2025-07-02 21:44:19,Platinum,True,True
196,CUST-00196,Saanvi,Khan,Other,saanvi.khan.cust-00196@example.com,+91-6449562137,Howrah,WB,India,990260,1974-07-07,2025-05-10 11:41:28,Standard,True,False
197,CUST-00197,Reyansh,Patel,Female,reyansh.patel.cust-00197@example.com,+91-6114351906,Ahmedabad,GJ,India,377038,2006-09-28,2023-12-24 11:17:56,Gold,True,True
198,CUST-00198,Anika,Reddy,Female,anika.reddy.cust-00198@example.com,+91-8920530214,Pune,MH,India,218489,1991-09-06,2025-07-03 02:38:15,Standard,True,True
199,CUST-00199,Rudra,Chopra,Other,rudra.chopra.cust-00199@example.com,+91-8937690426,Noida,UP,India,948947,1969-07-20,2023-12-09 02:17:57,Standard,True,True
200,CUST-00200,Ayaan,Pillai,Female,ayaan.pillai.cust-00200@example.com,+91-8577907141,Ahmedabad,GJ,India,688043,1979-10-09,2023-01-12 04:05:38,Gold,True,True
201,CUST-00201,Anika,Singh,Male,anika.singh.cust-00201@example.com,+91-7182755394,Chennai,TN,India,533339,1977-01-22,2023-04-21 06:48:50,Gold,True,False
202,CUST-00202,Rudra,Patel,Female,rudra.patel.cust-00202@example.com,+91-9179080759,Bengaluru,KA,India,828463,2004-03-03,2023-04-02 10:58:23,Premium,True,True
203,CUST-00203,Riya,Patel,Other,riya.patel.cust-00203@example.com,+91-6780856271,Pune,MH,India,791559,2006-06-28,2023-12-22 15:34:06,Standard,False,True
204,CUST-00204,Aaradhya,Khan,Male,aaradhya.khan.cust-00204@example.com,+91-7347955276,Lucknow,UP,India,829293,1997-08-06,2023-04-15 16:51:58,Gold,True,True
205,CUST-00205,Muhammad,Iyer,Male,muhammad.iyer.cust-00205@example.com,+91-6632270267,Delhi,DL,India,990612,2006-05-20,2023-02-18 19:09:35,Gold,True,False
206,CUST-00206,Vihaan,Reddy,Female,vihaan.reddy.cust-00206@example.com,+91-6175455884,Noida,UP,India,499824,1961-10-11,2024-05-28 07:16:01,Standard,True,True
207,CUST-00207,Rudra,Agarwal,Female,rudra.agarwal.cust-00207@example.com,+91-6716947225,Surat,GJ,India,654496,1996-04-24,2023-04-21 01:45:12,Platinum,False,False
208,CUST-00208,Sara,Jain,Male,sara.jain.cust-00208@example.com,+91-6622023413,Howrah,WB,India,106811,1995-08-15,2025-03-09 17:07:46,Standard,True,True
209,CUST-00209,Aaradhya,Roy,Male,aaradhya.roy.cust-00209@example.com,+91-9643347228,Mysuru,KA,India,878487,1962-07-25,2024-01-05 17:27:21,Gold,True,False
210,CUST-00210,Atharv,Mehta,Male,atharv.mehta.cust-00210@example.com,+91-6968845783,Hyderabad,TS,India,182547,1999-08-22,2024-03-08 14:23:05,Standard,True,False
211,CUST-00211,Anvi,Sharma,Male,anvi.sharma.cust-00211@example.com,+91-6406493085,Ahmedabad,GJ,India,763416,1996-12-08,2025-01-24 01:33:51,Standard,True,False
212,CUST-00212,Myra,Malhotra,Male,myra.malhotra.cust-00212@example.com,+91-7484631224,Bhopal,MP,India,602080,2000-11-06,2023-11-29 19:19:37,Standard,True,True
213,CUST-00213,Aadhya,Gupta,Female,aadhya.gupta.cust-00213@example.com,+91-7270312073,Gurugram,HR,India,151204,1997-09-13,2025-04-17 16:05:53,Gold,True,True
214,CUST-00214,Om,Singh,Male,om.singh.cust-00214@example.com,+91-6234601367,Lucknow,UP,India,476452,1963-01-03,2023-07-25 12:56:35,Standard,True,True
215,CUST-00215,Aditya,Mehta,Other,aditya.mehta.cust-00215@example.com,+91-9474350313,Surat,GJ,India,730097,1998-12-13,2025-06-06 02:01:46,Standard,True,True
216,CUST-00216,Nisha,Patel,Other,nisha.patel.cust-00216@example.com,+91-9327195005,Howrah,WB,India,685730,1973-10-22,2025-06-14 02:43:38,Standard,True,True
217,CUST-00217,Ayaan,Chopra,Male,ayaan.chopra.cust-00217@example.com,+91-7077848739,Mysuru,KA,India,921827,1991-03-11,2025-01-04 06:27:11,Gold,True,True
218,CUST-00218,Anika,Iyer,Male,anika.iyer.cust-00218@example.com,+91-7708620959,Lucknow,UP,India,487829,1988-10-08,2024-01-13 11:35:37,Standard,True,True
219,CUST-00219,Anika,Agarwal,Male,anika.agarwal.cust-00219@example.com,+91-7118102203,Coimbatore,TN,India,889940,2003-07-18,2025-01-04 17:42:33,Standard,True,True
220,CUST-00220,Yash,Nair,Female,yash.nair.cust-00220@example.com,+91-9037170586,Bhopal,MP,India,513811,1965-03-25,2024-09-24 08:17:43,Gold,True,True
221,CUST-00221,Pari,Mehta,Other,pari.mehta.cust-00221@example.com,+91-8383928861,Chennai,TN,India,328685,1992-02-11,2023-10-23 18:59:46,Standard,True,True
222,CUST-00222,Isha,Mehta,Male,isha.mehta.cust-00222@example.com,+91-6558556659,Bhopal,MP,India,876004,1979-03-11,2023-05-27 12:43:14,Gold,True,False
223,CUST-00223,Nisha,Sharma,Other,nisha.sharma.cust-00223@example.com,+91-8404335048,Surat,GJ,India,693344,1973-11-17,2023-05-31 13:50:33,Standard,True,False
224,CUST-00224,Reyansh,Pillai,Male,reyansh.pillai.cust-00224@example.com,+91-8157279194,Chennai,TN,India,761390,1994-03-25,2024-10-31 14:45:10,Gold,True,False
225,CUST-00225,Ayaan,Verma,Other,ayaan.verma.cust-00225@example.com,+91-9589258320,Gurugram,HR,India,746225,1995-03-31,2024-07-04 09:10:14,Gold,True,False
226,CUST-00226,Reyansh,Kapoor,Female,reyansh.kapoor.cust-00226@example.com,+91-9864168622,Kanpur,UP,India,933146,1977-10-09,2024-10-20 00:09:20,Standard,True,True
227,CUST-00227,Kabir,Pillai,Female,kabir.pillai.cust-00227@example.com,+91-9665535590,Nagpur,MH,India,370335,1975-03-09,2024-09-30 15:00:13,Gold,True,True
228,CUST-00228,Krishna,Singh,Female,krishna.singh.cust-00228@example.com,+91-9392405147,Bengaluru,KA,India,948792,1962-01-15,2024-12-26 11:56:29,Standard,True,False
229,CUST-00229,Vivaan,Das,Other,vivaan.das.cust-00229@example.com,+91-9420439407,Kanpur,UP,India,610463,1960-09-30,2023-03-26 03:38:53,Standard,True,True
230,CUST-00230,Ayaan,Malhotra,Other,ayaan.malhotra.cust-00230@example.com,+91-7798123878,Bengaluru,KA,India,720555,1961-12-05,2023-06-02 21:17:03,Standard,True,False
231,CUST-00231,Ira,Nair,Female,ira.nair.cust-00231@example.com,+91-7046084325,Surat,GJ,India,463926,1972-04-24,2023-04-05 03:48:15,Gold,True,True
232,CUST-00232,Ira,Roy,Other,ira.roy.cust-00232@example.com,+91-6823298324,Kolkata,WB,India,392518,2006-12-29,2024-09-17 10:48:33,Standard,True,True
233,CUST-00233,Anvi,Gupta,Male,anvi.gupta.cust-00233@example.com,+91-7205664742,Hyderabad,TS,India,599939,1969-07-30,2024-06-11 02:07:04,Standard,True,True
234,CUST-00234,Pari,Nair,Female,pari.nair.cust-00234@example.com,+91-7172897526,Mumbai,MH,India,146333,2002-07-06,2023-06-19 17:50:41,Standard,True,True
235,CUST-00235,Arjun,Khan,Female,arjun.khan.cust-00235@example.com,+91-6573660965,Jaipur,RJ,India,870388,2007-02-13,2024-01-22 06:34:48,Platinum,True,True
236,CUST-00236,Om,Verma,Male,om.verma.cust-00236@example.com,+91-6803476447,Lucknow,UP,India,377181,1997-11-25,2023-10-25 14:59:44,Gold,False,True
237,CUST-00237,Aadhya,Pillai,Female,aadhya.pillai.cust-00237@example.com,+91-8665702793,Lucknow,UP,India,311175,1968-02-03,2023-10-23 11:30:07,Standard,True,True
238,CUST-00238,Reyansh,Malhotra,Male,reyansh.malhotra.cust-00238@example.com,+91-8686025922,Chennai,TN,India,842123,1976-01-18,2025-04-13 02:10:55,Gold,True,False
239,CUST-00239,Aarav,Roy,Other,aarav.roy.cust-00239@example.com,+91-9777809733,Noida,UP,India,484983,2002-09-05,2024-11-27 21:31:31,Standard,False,True
240,CUST-00240,Vihaan,Khan,Male,vihaan.khan.cust-00240@example.com,+91-9502099451,Mysuru,KA,India,927950,1969-10-08,2023-08-06 18:22:29,Premium,True,False
241,CUST-00241,Reyansh,Mishra,Other,reyansh.mishra.cust-00241@example.com,+91-7616814721,Kolkata,WB,India,119817,1984-08-14,2024-10-17 08:53:15,Standard,True,True
242,CUST-00242,Nisha,Mishra,Other,nisha.mishra.cust-00242@example.com,+91-7489952997,Coimbatore,TN,India,530107,2004-08-26,2023-10-13 00:55:47,Platinum,True,False
243,CUST-00243,Sai,Reddy,Female,sai.reddy.cust-00243@example.com,+91-6605583034,Bhopal,MP,India,255699,1966-01-31,2024-03-08 16:54:56,Standard,True,True
244,CUST-00244,Vivaan,Khan,Female,vivaan.khan.cust-00244@example.com,+91-7577027278,Secunderabad,TS,India,949588,2001-06-28,2024-12-19 16:01:28,Platinum,True,False
245,CUST-00245,Vivaan,Reddy,Other,vivaan.reddy.cust-00245@example.com,+91-7512405682,Kanpur,UP,India,604617,1994-12-13,2024-01-24 01:27:33,Standard,True,True
246,CUST-00246,Myra,Chopra,Female,myra.chopra.cust-00246@example.com,+91-7384215031,Jaipur,RJ,India,678452,2005-05-24,2023-04-28 02:33:08,Gold,True,False
247,CUST-00247,Muhammad,Malhotra,Male,muhammad.malhotra.cust-00247@example.com,+91-8076810409,Mysuru,KA,India,509435,1989-11-25,2024-11-19 09:06:41,Platinum,True,True
248,CUST-00248,Ananya,Reddy,Male,ananya.reddy.cust-00248@example.com,+91-7857142241,Gurugram,HR,India,349321,2006-02-12,2025-05-04 21:36:53,Standard,True,False
249,CUST-00249,Ira,Roy,Female,ira.roy.cust-00249@example.com,+91-6020701601,Kolkata,WB,India,895453,1995-02-28,2023-06-02 02:18:07,Gold,True,True
250,CUST-00250,Anvi,Singh,Male,anvi.singh.cust-00250@example.com,+91-8171747733,Jaipur,RJ,India,657701,1983-02-24,2023-03-20 14:04:10,Standard,True,True
251,CUST-00251,Saanvi,Gupta,Female,saanvi.gupta.cust-00251@example.com,+91-6724599281,Howrah,WB,India,869639,1969-08-06,2025-04-19 18:34:44,Standard,False,False
252,CUST-00252,Myra,Mehta,Other,myra.mehta.cust-00252@example.com,+91-6615396695,Hyderabad,TS,India,819975,1981-03-09,2023-01-23 22:12:45,Gold,False,True
253,CUST-00253,Prisha,Gupta,Other,prisha.gupta.cust-00253@example.com,+91-8461919657,Jaipur,RJ,India,122784,1965-07-07,2023-05-25 21:05:17,Standard,True,True
254,CUST-00254,Ayaan,Roy,Other,ayaan.roy.cust-00254@example.com,+91-6335494651,Kanpur,UP,India,505800,1960-09-23,2024-01-03 04:51:58,Premium,True,False
255,CUST-00255,Prisha,Chopra,Female,prisha.chopra.cust-00255@example.com,+91-7036965666,Bengaluru,KA,India,662422,1978-12-13,2023-09-16 08:31:39,Standard,True,True
256,CUST-00256,Aarav,Singh,Female,aarav.singh.cust-00256@example.com,+91-9276212679,Indore,MP,India,632690,1976-02-17,2024-09-23 08:12:51,Standard,True,True
257,CUST-00257,Riya,Kapoor,Male,riya.kapoor.cust-00257@example.com,+91-7689500975,Delhi,DL,India,578189,2003-03-14,2025-01-24 10:00:48,Standard,True,True
258,CUST-00258,Reyansh,Nair,Female,reyansh.nair.cust-00258@example.com,+91-9894905807,Ahmedabad,GJ,India,542094,2005-12-28,2025-01-17 18:20:33,Standard,True,True
259,CUST-00259,Riya,Iyer,Male,riya.iyer.cust-00259@example.com,+91-6929049047,Pune,MH,India,544019,1971-05-18,2023-11-29 01:04:36,Standard,True,False
260,CUST-00260,Aadhya,Pillai,Male,aadhya.pillai.cust-00260@example.com,+91-6524372805,Mysuru,KA,India,763723,1973-01-05,2024-09-14 23:51:56,Platinum,True,True
261,CUST-00261,Riya,Chopra,Male,riya.chopra.cust-00261@example.com,+91-7102767478,Pune,MH,India,704765,1994-01-27,2023-04-02 02:05:10,Gold,True,False
262,CUST-00262,Navya,Verma,Female,navya.verma.cust-00262@example.com,+91-7694544149,Bengaluru,KA,India,485258,2001-05-14,2023-09-13 18:07:00,Gold,True,True
263,CUST-00263,Aarav,Sharma,Male,aarav.sharma.cust-00263@example.com,+91-9618175344,Nagpur,MH,India,491119,1963-01-20,2024-08-11 17:08:31,Gold,False,True
264,CUST-00264,Atharv,Das,Other,atharv.das.cust-00264@example.com,+91-8124471746,Indore,MP,India,765044,1989-01-05,2023-01-04 08:21:29,Standard,False,True
265,CUST-00265,Aadhya,Jain,Male,aadhya.jain.cust-00265@example.com,+91-6396271286,Nagpur,MH,India,294707,1969-07-13,2024-08-29 11:58:41,Standard,True,False
266,CUST-00266,Krishna,Sharma,Female,krishna.sharma.cust-00266@example.com,+91-6425690877,Pune,MH,India,406719,1996-03-27,2024-02-16 23:29:11,Gold,True,False
267,CUST-00267,Anvi,Chopra,Other,anvi.chopra.cust-00267@example.com,+91-7601585174,Kolkata,WB,India,561571,1978-03-22,2024-12-07 19:56:29,Standard,True,True
268,CUST-00268,Shivansh,Reddy,Female,shivansh.reddy.cust-00268@example.com,+91-9309376184,Mysuru,KA,India,605061,2007-11-26,2024-03-19 02:51:43,Platinum,True,False
269,CUST-00269,Diya,Malhotra,Male,diya.malhotra.cust-00269@example.com,+91-8931027079,Jaipur,RJ,India,517929,1981-10-09,2024-10-19 02:51:43,Gold,False,True
270,CUST-00270,Arjun,Gupta,Male,arjun.gupta.cust-00270@example.com,+91-6993136565,Bengaluru,KA,India,351142,1972-04-27,2025-05-13 08:32:41,Platinum,True,True
271,CUST-00271,Kunal,Khan,Male,kunal.khan.cust-00271@example.com,+91-8739021962,Howrah,WB,India,567232,2003-09-08,2025-01-26 00:25:31,Standard,True,False
272,CUST-00272,Sara,Malhotra,Other,sara.malhotra.cust-00272@example.com,+91-6329092791,Jaipur,RJ,India,919588,1987-01-08,2023-08-29 11:14:38,Standard,True,False
273,CUST-00273,Pari,Jain,Other,pari.jain.cust-00273@example.com,+91-8403127722,Indore,MP,India,697010,1963-11-13,2023-10-22 23:54:20,Gold,True,True
274,CUST-00274,Anvi,Khan,Female,anvi.khan.cust-00274@example.com,+91-9781137995,Hyderabad,TS,India,631363,1977-10-30,2024-04-05 22:04:10,Gold,True,True
275,CUST-00275,Ayaan,Nair,Female,ayaan.nair.cust-00275@example.com,+91-6970623972,Nagpur,MH,India,535209,1993-07-04,2023-12-05 04:28:39,Standard,True,True
276,CUST-00276,Vihaan,Iyer,Other,vihaan.iyer.cust-00276@example.com,+91-9776253492,Mysuru,KA,India,973977,1975-03-31,2023-04-01 20:24:54,Premium,True,False
277,CUST-00277,Sara,Sharma,Female,sara.sharma.cust-00277@example.com,+91-8356939290,Coimbatore,TN,India,786717,1963-12-20,2025-06-18 17:24:22,Premium,True,True
278,CUST-00278,Kiara,Nair,Other,kiara.nair.cust-00278@example.com,+91-9632543107,Nagpur,MH,India,177262,1987-05-07,2025-04-22 06:30:08,Gold,True,True
279,CUST-00279,Yash,Jain,Other,yash.jain.cust-00279@example.com,+91-9165804649,Indore,MP,India,185016,1978-08-01,2023-04-05 16:39:46,Gold,True,False
280,CUST-00280,Yash,Jain,Male,yash.jain.cust-00280@example.com,+91-9552818325,Bhopal,MP,India,435548,1970-03-10,2024-05-02 04:02:05,Standard,True,True
281,CUST-00281,Manan,Iyer,Other,manan.iyer.cust-00281@example.com,+91-9557788178,Pune,MH,India,237116,2007-10-21,2023-03-30 19:16:33,Standard,True,True
282,CUST-00282,Aadhya,Mishra,Female,aadhya.mishra.cust-00282@example.com,+91-9241272380,Nagpur,MH,India,804310,1997-05-15,2023-03-19 21:26:30,Standard,True,False
283,CUST-00283,Pari,Malhotra,Female,pari.malhotra.cust-00283@example.com,+91-7695579887,Indore,MP,India,537540,1987-04-13,2025-06-26 11:43:09,Standard,True,False
284,CUST-00284,Krishna,Chopra,Male,krishna.chopra.cust-00284@example.com,+91-6292842222,Gurugram,HR,India,623805,1970-06-28,2025-01-10 15:57:51,Premium,True,True
285,CUST-00285,Rudra,Patel,Female,rudra.patel.cust-00285@example.com,+91-6828410672,Howrah,WB,India,647492,1988-09-22,2025-02-20 03:37:15,Standard,True,True
286,CUST-00286,Riya,Jain,Male,riya.jain.cust-00286@example.com,+91-9702814069,Kolkata,WB,India,934301,2000-01-04,2025-04-05 01:49:03,Standard,False,True
287,CUST-00287,Anvi,Jain,Male,anvi.jain.cust-00287@example.com,+91-6375998056,Nagpur,MH,India,578137,1998-05-13,2023-09-02 13:31:03,Standard,False,False
